h3_id,percentile,cutoff,access_total_jobs,access_low_wage_jobs,access_middle_wage_jobs,access_high_wage_jobs,lon,lat,network_snapshot,gtfs_snapshot,jobs_year,departure_datetime
884898c955fffff,50,45,4,1,0,3,-97.86008199647848,30.373716189249514,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eace3fffff,50,45,328,74,54,200,-97.81547312613618,30.15887866395144,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e228bfffff,50,45,20691,2509,4999,13183,-97.67330763009608,30.333878658689024,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c927fffff,50,45,145,20,18,107,-97.81560295030393,30.39846748296425,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eacb5fffff,50,45,8911,1769,2592,4550,-97.81746394023308,30.189733412009783,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3761fffff,50,45,1344,64,156,1124,-97.7062778143329,30.209119171737136,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2691fffff,50,45,191,30,38,123,-97.83442903302374,30.451882841570782,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e225dfffff,50,45,0,0,0,0,-97.64341742273916,30.26537848518413,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eac87fffff,50,45,19925,4166,6335,9424,-97.82666676394544,30.17394091441017,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3733fffff,50,45,194448,18322,30045,146081,-97.72962183601116,30.254672061237244,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2663fffff,50,45,28355,4373,5737,18245,-97.75792911672818,30.377306786412127,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3705fffff,50,45,11186,1887,2707,6592,-97.71745602138866,30.224185470903297,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d96dfffff,50,45,4908,1002,1420,2486,-97.84346379431648,30.196532717621928,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2635fffff,50,45,12458,1272,1644,9542,-97.75990790765972,30.40813663742965,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e32a3fffff,50,45,3298,376,798,2124,-97.66913201303844,30.187226167262654,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2607fffff,50,45,770,159,137,474,-97.76913296907128,30.392367019435913,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e36a9fffff,50,45,7383,467,845,6071,-97.81784065823987,30.27475067531537,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d911fffff,50,45,371,44,62,265,-97.8918892868107,30.23344433529017,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e25d9fffff,50,45,228,36,68,124,-97.73881047199312,30.478372409588417,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c841fffff,50,45,26,6,17,3,-97.9203845951338,30.35610135840234,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e364dfffff,50,45,9436,2008,3222,4206,-97.7970658208956,30.190461263487045,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35c3fffff,50,45,200929,18959,33277,148693,-97.74376755934398,30.315994257435467,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3595fffff,50,45,34943,3910,7025,24008,-97.74574144363886,30.34682927164324,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2091fffff,50,45,2346,240,733,1373,-97.65218092538048,30.40410668904065,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3567fffff,50,45,1048,126,190,732,-97.66940092406573,30.272212427191693,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898cb33fffff,50,45,32,5,6,21,-97.8795124065569,30.35756823180372,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2063fffff,50,45,56,22,17,17,-97.57589925560734,30.329456536723608,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3539fffff,50,45,135755,14851,25424,95480,-97.69637080329156,30.29446012983967,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2469fffff,50,45,7965,352,580,7033,-97.724648073825,30.417078156696096,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e350bfffff,50,45,180580,17328,29857,133395,-97.705592487691,30.278688837931835,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e30d7fffff,50,45,3144,542,703,1899,-97.6766691785329,30.225602886619168,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e243bfffff,50,45,3664,116,258,3290,-97.7480429298567,30.46261054158417,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2007fffff,50,45,478,25,47,406,-97.58706469567817,30.34452631115896,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e34ddfffff,50,45,1260,68,136,1056,-97.82543787678114,30.31312395501987,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e240dfffff,50,45,19120,574,1514,17032,-97.7358495576509,30.432139056163685,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db4bfffff,50,45,0,0,0,0,-97.91645467397665,30.13975238816689,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3481fffff,50,45,2206,130,149,1927,-97.80601267119822,30.32926630624168,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db1dfffff,50,45,52,14,5,33,-97.91847272661482,30.170615257236943,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eaddbfffff,50,45,10575,2385,3696,4494,-97.79508056118216,30.159607868445818,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eadadfffff,50,45,309,57,106,146,-97.72930924786417,30.16966799077617,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3425fffff,50,45,298751,30265,50449,218037,-97.73159082316202,30.285512166319652,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e275bfffff,50,45,14140,1278,1949,10913,-97.73750412579034,30.37801514660789,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c9c3fffff,50,45,5,0,2,3,-97.89375982796,30.418879955684787,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e272dfffff,50,45,1802,222,317,1263,-97.67162454588497,30.38800115241488,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e22cbfffff,50,45,46865,5900,11216,29749,-97.67694365511586,30.310580054351355,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c967fffff,50,45,170,8,20,142,-97.81921527932818,30.37516219033607,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26d1fffff,50,45,2018,465,464,1089,-97.83803960443008,30.428580647405745,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e229dfffff,50,45,29928,4194,7431,18303,-97.67889918534652,30.34141134758568,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c939fffff,50,45,5794,268,499,5027,-97.84625787344666,30.397386938976073,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26a3fffff,50,45,7429,1739,1848,3842,-97.79353998614742,30.45331232833822,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c90bfffff,50,45,3217,111,145,2961,-97.85547446982744,30.3816069943067,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3745fffff,50,45,37174,4753,8984,23437,-97.72108068940231,30.200873550998285,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3717fffff,50,45,177864,17701,27794,132369,-97.74443058168004,30.246426277192036,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e32e3fffff,50,45,172,11,13,148,-97.6727642441818,30.16391530294122,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2647fffff,50,45,3317,418,599,2300,-97.77275350969,30.369065206056444,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2213fffff,50,45,14073,2197,3765,8111,-97.65095020010428,30.30374578491615,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eac3dfffff,50,45,149,51,32,66,-97.78290355219708,30.12911573356545,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e36e9fffff,50,45,464,34,90,340,-97.8214487707667,30.251434408568223,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e32b5fffff,50,45,3298,376,798,2124,-97.67471618819438,30.194760506387635,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2619fffff,50,45,1353,367,401,585,-97.7997795346404,30.39129695798347,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d923fffff,50,45,10852,1249,2176,7427,-97.8510653121694,30.234915419571603,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e368dfffff,50,45,4274,128,252,3894,-97.83265234911076,30.266494422509595,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e322bfffff,50,45,14,2,10,2,-97.63467504071814,30.126592331331697,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3631fffff,50,45,3961,215,375,3371,-97.79544091439716,30.24462875753807,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3603fffff,50,45,23685,4323,6770,12592,-97.80464998519628,30.228842793405537,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35d5fffff,50,45,66655,8673,12815,45167,-97.74936480073129,30.3235254957954,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e20d1fffff,50,45,1841,375,588,878,-97.65582294324356,30.380816081665554,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35a7fffff,50,45,64645,9202,15857,39586,-97.70490634938686,30.348242219973628,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e24d7fffff,50,45,806,99,166,541,-97.80113989913538,30.491664912083287,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e24a9fffff,50,45,334,95,95,144,-97.76024341244484,30.49307959384532,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e354bfffff,50,45,218555,21307,34869,162379,-97.70922098036468,30.25538263451366,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2047fffff,50,45,5,0,1,4,-97.59071659251131,30.32123618432024,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e351dfffff,50,45,268412,26421,44978,197013,-97.71118440646818,30.286221372598487,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e30e9fffff,50,45,2661,542,921,1198,-97.6395293166521,30.20370280926381,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e244dfffff,50,45,21392,2617,4010,14765,-97.73947734321328,30.40884363651901,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db5dfffff,50,45,0,0,0,0,-97.92205946192294,30.147281439709687,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3493fffff,50,45,97,8,22,67,-97.83304036375748,30.351493346964656,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3465fffff,50,45,223342,21899,35337,166106,-97.73521483780212,30.262204292496815,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3031fffff,50,45,100,14,18,68,-97.6135667176897,30.19686653326874,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3437fffff,50,45,5172,413,688,4071,-97.75858412544734,30.307750569780577,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3003fffff,50,45,222,56,90,76,-97.62278795021392,30.18109702076938,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ead91fffff,50,45,13019,2828,4513,5678,-97.7812730740154,30.183292200215988,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3409fffff,50,45,130944,11874,18211,100859,-97.7714190784684,30.26866297492177,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e276dfffff,50,45,984,118,302,564,-97.67526255560055,30.364707430214427,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ead35fffff,50,45,30,0,2,28,-97.70696233075172,30.13953342090862,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2711fffff,50,45,68330,6695,11572,50063,-97.723663290717,30.401665158735568,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e22ddfffff,50,45,23075,3267,5552,14256,-97.68253443587854,30.31811291215579,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ead07fffff,50,45,315,4,47,264,-97.71617091632454,30.123749321345237,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26e3fffff,50,45,48,5,8,35,-97.79715799930128,30.430013788700723,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c94bfffff,50,45,64,5,17,42,-97.85907906731872,30.35829678596064,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eacd9fffff,50,45,493,128,174,191,-97.8608624841209,30.149511257602946,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d9edfffff,50,45,4160,179,292,3689,-97.88268755609326,30.249239519918294,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26b5fffff,50,45,21584,3909,4888,12787,-97.7991484145105,30.46084084039991,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2281fffff,50,45,11885,1183,2585,8117,-97.66310283536276,30.334227775703997,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c91dfffff,50,45,26,3,14,9,-97.86108519483383,30.389134859103105,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eacabfffff,50,45,20930,4420,6630,9880,-97.81646839984266,30.174306390293943,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3757fffff,50,45,36918,4487,8491,23940,-97.74805107252335,30.223113921569414,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2687fffff,50,45,4885,1282,1387,2216,-97.80837417324256,30.445070961048486,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2253fffff,50,45,372,141,99,132,-97.65458931949934,30.280446514071205,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3729fffff,50,45,20578,2959,4801,12818,-97.70725860673396,30.2245410371517,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2659fffff,50,45,204,26,25,153,-97.80339450332984,30.36799240040005,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2225fffff,50,45,0,0,0,0,-97.58878548628564,30.29040859483848,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d963fffff,50,45,5477,1106,1594,2777,-97.85466619815617,30.211592865864443,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e262bfffff,50,45,8883,928,1484,6471,-97.7589183794122,30.39272207935881,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e36cdfffff,50,45,4790,451,593,3746,-97.83625753186736,30.243176167373974,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d935fffff,50,45,1943,228,390,1325,-97.85666861082174,30.24244501211819,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d907fffff,50,45,11377,1539,2328,7510,-97.86587210979232,30.226652166522975,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e323dfffff,50,45,3,2,0,1,-97.64025313204468,30.134128074088217,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3643fffff,50,45,22996,4483,6955,11558,-97.80825906725252,30.205523718873597,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2545fffff,50,45,30025,2811,6939,20275,-97.6633676986197,30.419171280143416,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35e7fffff,50,45,58587,7857,13959,36771,-97.70853712049392,30.3249421151861,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35b9fffff,50,45,97325,11814,18675,66836,-97.7355319672056,30.347183726569536,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e358bfffff,50,45,96135,13062,19826,63247,-97.7447543691088,30.33141212755174,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898cb57fffff,50,45,0,0,0,0,-97.89793138847936,30.325992746249504,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e355dfffff,50,45,206783,20648,33327,152808,-97.7148121238952,30.262915333453233,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e248dfffff,50,45,1905,104,224,1577,-97.77508249330636,30.48484530436909,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eaeb7fffff,50,45,338,95,116,127,-97.85526323363348,30.141980786739374,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3501fffff,50,45,125892,11675,21662,92555,-97.69539091275956,30.27904199229733,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e30cdfffff,50,45,106,4,27,75,-97.65433114245089,30.195465742822496,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2431fffff,50,45,3254,112,195,2947,-97.73782323547518,30.46296203559641,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e34d3fffff,50,45,0,0,0,0,-97.83664809173946,30.32818243247802,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e34a5fffff,50,45,391,45,91,255,-97.77077186825018,30.338230675268115,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db41fffff,50,45,0,0,0,0,-97.90625495783354,30.140125807431584,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3043fffff,50,45,11,6,2,3,-97.6264283328871,30.157789686657207,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eadd1fffff,50,45,2093,377,589,1127,-97.78488497305705,30.159971259605715,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3449fffff,50,45,188035,19214,30433,138388,-97.7750353857352,30.245350193918263,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eada3fffff,50,45,7098,1166,1900,4032,-97.74048796572852,30.184734037511447,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e341bfffff,50,45,495,89,146,260,-97.7984215105715,30.29089554167205,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c9e7fffff,50,45,1006,260,348,398,-97.85848318535533,30.427859185620743,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2751fffff,50,45,56966,7832,11678,37456,-97.72729233245956,30.378368107410083,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2723fffff,50,45,8020,1339,2367,4314,-97.68281339533632,30.403065196894723,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e22c1fffff,50,45,87732,9810,18021,59901,-97.66674071113128,30.31093009236765,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c95dfffff,50,45,4,1,0,3,-97.86468900880534,30.36582482957578,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26c7fffff,50,45,38,6,8,24,-97.8119892485267,30.421770409077183,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2293fffff,50,45,46881,5561,11364,29956,-97.69008493385654,30.356476086577896,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eacbdfffff,50,45,6901,1298,2079,3524,-97.82206560823468,30.18183743685162,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3769fffff,50,45,15586,1824,3236,10526,-97.71088512383268,30.201230034459066,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2699fffff,50,45,211,17,28,166,-97.83904025804628,30.443995893491913,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c901fffff,50,45,3182,96,132,2954,-97.8452566314789,30.38196914035319,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e373bfffff,50,45,207806,19641,34145,154020,-97.73422991317152,30.246783352975925,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d9a3fffff,50,45,26,1,1,24,-97.89030683171174,30.287618071581328,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e266bfffff,50,45,30383,4715,6241,19427,-97.76254077653424,30.369421181932072,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e370dfffff,50,45,7100,1054,1665,4381,-97.7220634335224,30.216296284030545,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e32d9fffff,50,45,167,35,52,80,-97.71813403647178,30.154601117300285,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e263dfffff,50,45,641,142,140,359,-97.76452069519858,30.400252107045254,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eac33fffff,50,45,861,139,186,536,-97.79408833012933,30.14418011640664,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e32abfffff,50,45,39,0,2,37,-97.67374008544962,30.179338256466423,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d947fffff,50,45,1771,508,573,690,-97.8694700668472,30.20332763231387,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e36b1fffff,50,45,9981,1712,1578,6691,-97.83464968460228,30.29733987209929,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c849fffff,50,45,345,68,76,201,-97.92498824149506,30.348206021348513,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3683fffff,50,45,338,58,55,225,-97.84385943875174,30.281553581719702,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3655fffff,50,45,26254,5012,7638,13604,-97.81385700583736,30.21305463124069,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3627fffff,50,45,33744,5025,7541,21178,-97.76943949850433,30.237818713609204,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35cbfffff,50,45,245034,23520,39614,181900,-97.74837742754688,30.308107093218528,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e20c7fffff,50,45,5010,30,80,4900,-97.62981794173234,30.37397493340379,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e359dfffff,50,45,44445,5381,9022,30042,-97.75035243881466,30.338943173407777,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2099fffff,50,45,822,156,248,418,-97.65679827660888,30.396227954000757,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898cb3bfffff,50,45,9,1,3,5,-97.8841179235147,30.34967518987833,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e206bfffff,50,45,25,4,9,12,-97.58051698494523,30.321579164517583,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3541fffff,50,45,49424,5955,8334,35135,-97.69902125575524,30.255736707381047,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eae9bfffff,50,45,22,4,5,13,-97.89504985353273,30.125066599826155,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3513fffff,50,45,245631,24871,42994,177766,-97.72237087933225,30.301285807694395,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2443fffff,50,45,30905,3047,4903,22955,-97.75068079147944,30.42390402493244,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e34e5fffff,50,45,236,50,36,150,-97.7743904396325,30.31492398043544,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e34b7fffff,50,45,3216,121,256,2839,-97.79779012918324,30.360462927081628,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3489fffff,50,45,199,72,37,90,-97.81062032324913,30.321376221529924,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eade3fffff,50,45,16980,2838,4714,9428,-97.7441072638956,30.161416752475656,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e345bfffff,50,45,8412,1470,1685,5257,-97.80203362785294,30.26758234562705,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eadb5fffff,50,45,46207,6525,11971,27711,-97.74607863983746,30.192266749656035,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e342dfffff,50,45,317295,33180,54768,229347,-97.7362000265354,30.277624515914297,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ead87fffff,50,45,21064,3404,5507,12153,-97.75528793745347,30.176482281184825,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2763fffff,50,45,72062,7271,15773,49018,-97.6864498544407,30.379771824184353,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c9cbfffff,50,45,5,0,2,3,-97.8983671251266,30.41098847848827,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2735fffff,50,45,29579,2232,5808,21539,-97.68840914034293,30.410596896042488,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2707fffff,50,45,26098,1854,4974,19270,-97.6976406727312,30.394835359585237,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e22d3fffff,50,45,41861,6417,10426,25018,-97.69371863433972,30.333177991700563,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26d9fffff,50,45,2071,512,535,1024,-97.84264975160788,30.42069260261085,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c941fffff,50,45,314,78,58,178,-97.8488630886278,30.35865984272411,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d9e3fffff,50,45,304,38,73,193,-97.89390224067624,30.264296684871656,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26abfffff,50,45,10751,2021,2380,6350,-97.79815307328246,30.44542768595692,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eaca1fffff,50,45,21277,4461,6879,9937,-97.80627049767892,30.17467105819562,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e374dfffff,50,45,41,1,3,37,-97.72568702722796,30.19298328905427,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d987fffff,50,45,0,0,0,0,-97.90512043581872,30.27935298884448,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e221bfffff,50,45,1389,308,437,644,-97.65556364866111,30.295863277052327,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e32bdfffff,50,45,618,85,150,383,-97.67932431286366,30.186872570041924,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d959fffff,50,45,7,2,0,5,-97.9000817712383,30.20221866452476,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2621fffff,50,45,97101,10061,15798,71242,-97.74870425688071,30.39307632582408,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d92bfffff,50,45,3100,459,798,1843,-97.85566727030856,30.227019295286105,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e25c5fffff,50,45,71,30,24,17,-97.70254914620358,30.471890528525577,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3667fffff,50,45,25418,4469,6959,13990,-97.7730552119306,30.21450345212522,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3639fffff,50,45,17373,2837,4676,9860,-97.80004570607956,30.23673605042589,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35ddfffff,50,45,92943,10879,16339,65725,-97.75397471950215,30.315638309738784,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e250dfffff,50,45,2173,231,496,1446,-97.6643443835193,30.43458148504488,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e20d9fffff,50,45,2608,314,571,1723,-97.66043921650925,30.372936249541695,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e20abfffff,50,45,190,14,45,131,-97.6159634531386,30.397607548279076,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3581fffff,50,45,121033,17036,25858,78139,-97.73454628471268,30.33176692323652,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3553fffff,50,45,209417,20392,33307,155718,-97.7259970451936,30.277980099834263,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
